,count,rate_num,ratio,trace,score,var_fin,learn_time,n_selected,n_pruned
3320,0,8,35,True,58.0,0.0,15.0,0,0
3321,1,8,35,True,62.0,0.0,15.0,0,0
3322,2,8,35,True,50.0,0.0,15.0,0,0
3323,3,8,35,True,53.0,0.0,15.0,0,0
3324,4,8,35,True,50.0,0.0,15.0,0,0
3325,5,8,35,True,56.0,0.0,15.0,0,0
3326,6,8,35,True,51.0,0.0,15.0,0,0
3327,7,8,35,True,67.0,0.0,15.0,0,0
3328,8,8,35,True,51.0,0.0,15.0,0,0
3329,9,8,35,True,48.0,0.0,15.0,0,0
3330,0,8,35,False,100.0,0.13273740429071101,153.75,17,18
3331,1,8,35,False,99.0,0.11401399038122886,50.0,18,17
3332,2,8,35,False,98.0,0.13540629998439713,280.7,17,18
3333,3,8,35,False,99.0,0.13480170090883956,177.05,17,18
3334,4,8,35,False,99.0,0.11158069180680892,133.05,17,18
3335,5,8,35,False,100.0,0.1257533937042607,125.55000000000001,17,18
3336,6,8,35,False,99.0,0.13641467266788618,99.4,17,18
3337,7,8,35,False,99.0,0.11671505003375464,121.2,17,18
3338,8,8,35,False,99.0,0.13367676549923005,196.15,17,18
3339,9,8,35,False,99.0,0.11680371287586458,110.7,17,18
3340,0,8,40,True,58.0,0.0,15.0,0,0
3341,1,8,40,True,49.0,0.0,15.0,0,0
3342,2,8,40,True,62.0,0.0,15.0,0,0
3343,3,8,40,True,56.0,0.0,15.0,0,0
3344,4,8,40,True,48.0,0.0,15.0,0,0
3345,5,8,40,True,57.0,0.0,15.0,0,0
3346,6,8,40,True,56.0,7.212147630660032e-05,,26,14
3347,7,8,40,True,51.0,0.0,15.0,0,0
3348,8,8,40,True,42.0,4.140451450044621e-05,,25,15
3349,9,8,40,True,47.0,0.0,15.0,0,0
3350,0,8,40,False,100.0,0.17073914583029035,95.2,20,20
3351,1,8,40,False,100.0,0.1825166942849812,168.45000000000002,20,20
3352,2,8,40,False,100.0,0.16351872603296602,111.35000000000001,20,20
3353,3,8,40,False,100.0,0.14786036946601216,105.7,20,20
3354,4,8,40,False,99.0,0.13242545881685794,50.300000000000004,20,20
3355,5,8,40,False,100.0,0.15675038361210708,102.7,20,20
3356,6,8,40,False,99.0,0.13042359717336657,106.80000000000001,20,20
3357,7,8,40,False,100.0,0.15472896770104252,128.20000000000002,20,20
3358,8,8,40,False,100.0,0.21829845749529023,41.150000000000006,20,20
3359,9,8,40,False,100.0,0.18896733400091456,99.45,20,20
3360,0,8,45,True,58.0,9.574653134292417e-05,,30,15
3361,1,8,45,True,52.0,0.00012847052112356996,,23,22
3362,2,8,45,True,57.0,0.0,15.0,0,0
3363,3,8,45,True,52.0,0.00010217535255178375,,20,25
3364,4,8,45,True,56.0,0.0,15.0,0,0
3365,5,8,45,True,59.0,8.808764447859518e-05,,37,8
3366,6,8,45,True,55.0,0.0,15.0,0,0
3367,7,8,45,True,58.0,0.0,15.0,0,0
3368,8,8,45,True,57.0,1.3653643231976503e-05,,10,35
3369,9,8,45,True,58.0,0.0001973101886583776,,39,6
3370,0,8,45,False,100.0,0.1824365909610734,61.45,22,23
3371,1,8,45,False,100.0,0.21618079490574196,88.75,23,22
3372,2,8,45,False,100.0,0.17014908717917193,82.75,22,23
3373,3,8,45,False,100.0,0.16362601691365233,76.75,23,22
3374,4,8,45,False,100.0,0.16580719742022595,109.35000000000001,22,23
3375,5,8,45,False,100.0,0.23746153762587136,90.4,22,23
3376,6,8,45,False,58.0,0.010551767028125113,176.85000000000002,1,44
3377,7,8,45,False,100.0,0.1699586706745847,54.75,22,23
3378,8,8,45,False,100.0,0.17457022069157274,101.4,22,23
3379,9,8,45,False,100.0,0.18008260631395523,106.2,22,23
3380,0,8,50,True,46.0,0.00015542112103640707,,14,36
3381,1,8,50,True,52.0,0.0003448107634420775,135.4,4,46
3382,2,8,50,True,59.0,0.00022792385650356145,198.5,0,50
3383,3,8,50,True,59.0,3.3940710114172465e-05,50.650000000000006,36,14
3384,4,8,50,True,60.0,0.0,15.0,0,0
3385,5,8,50,True,55.0,8.895717979793293e-05,17.650000000000002,19,31
3386,6,8,50,True,56.0,0.0011451963309476714,,24,26
3387,7,8,50,True,50.0,0.00017401045180689596,,34,16
3388,8,8,50,True,58.0,4.105936122116169e-05,31.400000000000002,32,18
3389,9,8,50,True,58.0,0.00012279258021462747,,29,21
3390,0,8,50,False,100.0,0.24805431845456727,108.30000000000001,25,25
3391,1,8,50,False,100.0,0.2492244969686024,105.2,25,25
3392,2,8,50,False,46.0,0.04604457630685958,90.0,35,15
3393,3,8,50,False,100.0,0.18515005661015896,76.25,25,25
3394,4,8,50,False,100.0,0.20702565205618073,174.55,25,25
3395,5,8,50,False,41.0,0.025609576222163772,,25,25
3396,6,8,50,False,100.0,0.1990524166141419,71.35000000000001,25,25
3397,7,8,50,False,100.0,0.18948933502918816,127.25,25,25
3398,8,8,50,False,80.0,0.15555487457643433,83.60000000000001,31,19
3399,9,8,50,False,100.0,0.1990416178927372,123.80000000000001,25,25
3400,0,8,55,True,59.0,0.0003608594661734085,113.35000000000001,55,0
3401,1,8,55,True,47.0,0.0006472249636679953,,4,51
3402,2,8,55,True,61.0,0.004007236313818853,34.15,40,15
3403,3,8,55,True,45.0,0.002080652376592198,,24,31
3404,4,8,55,True,60.0,0.0003440267449410919,56.25,28,27
3405,5,8,55,True,47.0,0.0019429464371345467,33.550000000000004,26,29
3406,6,8,55,True,50.0,0.0011214922948376979,292.15000000000003,22,33
3407,7,8,55,True,49.0,1.2371277318396397e-05,,43,12
3408,8,8,55,True,52.0,0.0012706826516569523,,27,28
3409,9,8,55,True,47.0,0.00152854874882952,,51,4
3410,0,8,55,False,100.0,0.2451504008636312,102.35000000000001,27,28
3411,1,8,55,False,99.0,0.16215473231257332,106.95,27,28
3412,2,8,55,False,99.0,0.16688846017737888,97.95,27,28
3413,3,8,55,False,100.0,0.17685801868051634,304.2,27,28
3414,4,8,55,False,100.0,0.17553370744520747,102.55000000000001,27,28
3415,5,8,55,False,99.0,0.16725257635911775,101.05000000000001,27,28
3416,6,8,55,False,50.0,0.01068516011591296,,1,54
3417,7,8,55,False,100.0,0.20755673844019257,93.7,27,28
3418,8,8,55,False,100.0,0.17218965379969603,134.65,28,27
3419,9,8,55,False,98.0,0.16078978069440028,216.45000000000002,28,27
3420,0,8,60,True,61.0,0.03685245923167795,202.10000000000002,30,30
3421,1,8,60,True,44.0,0.0004666084824628203,193.20000000000002,25,35
3422,2,8,60,True,58.0,0.015076990815561964,61.85,31,29
3423,3,8,60,True,66.0,0.054085303509367987,,30,30
3424,4,8,60,True,77.0,0.0897729352099698,138.35,30,30
3425,5,8,60,True,78.0,0.05724498601521947,,30,30
3426,6,8,60,True,78.0,0.04092392439543242,66.85000000000001,30,30
3427,7,8,60,True,68.0,0.077790156396577,,30,30
3428,8,8,60,True,63.0,5.5363634995085605e-05,140.25,54,6
3429,9,8,60,True,68.0,0.07937155615124541,124.60000000000001,30,30
3430,0,8,60,False,97.0,0.1835419733902712,66.55,30,30
3431,1,8,60,False,99.0,0.1876792157536247,125.95,30,30
3432,2,8,60,False,100.0,0.19770401570829085,138.8,30,30
3433,3,8,60,False,45.0,0.05594192945933112,302.1,60,0
3434,4,8,60,False,53.0,0.0023784331129224974,191.25,0,60
3435,5,8,60,False,98.0,0.17695010237425224,129.15,30,30
3436,6,8,60,False,60.0,0.0018600300904234287,133.1,0,60
3437,7,8,60,False,100.0,0.20952848986346145,136.70000000000002,30,30
3438,8,8,60,False,98.0,0.1769211493231688,131.1,30,30
3439,9,8,60,False,53.0,0.021548498495493642,,60,0
3440,0,8,65,True,80.0,0.14305065874410228,270.75,33,32
3441,1,8,65,True,79.0,0.1279836135922225,,33,32
3442,2,8,65,True,79.0,0.12134192149559175,264.95,33,32
3443,3,8,65,True,77.0,0.131053816031634,,33,32
3444,4,8,65,True,71.0,0.08639279007166141,21.35,33,32
3445,5,8,65,True,79.0,0.12530952323629704,188.9,33,32
3446,6,8,65,True,80.0,0.07622457101882617,,33,32
3447,7,8,65,True,79.0,0.11843086011686757,23.1,33,32
3448,8,8,65,True,69.0,0.12016492353209374,,32,33
3449,9,8,65,True,80.0,0.1279778300027797,257.05,33,32
3450,0,8,65,False,100.0,0.19763118318861728,233.10000000000002,32,33
3451,1,8,65,False,53.0,0.03966577023609114,51.1,63,2
3452,2,8,65,False,99.0,0.2120431794403259,71.2,32,33
3453,3,8,65,False,98.0,0.18634127030947184,164.9,32,33
3454,4,8,65,False,97.0,0.18112994866327362,142.55,32,33
3455,5,8,65,False,52.0,0.004365732341906169,163.95000000000002,0,65
3456,6,8,65,False,100.0,0.18789323008136774,55.45,32,33
3457,7,8,65,False,100.0,0.18855389415615326,128.85,32,33
3458,8,8,65,False,41.0,0.07330577520621323,,39,26
3459,9,8,65,False,98.0,0.18589690692162358,92.85000000000001,32,33
3460,0,8,70,True,85.0,0.09589293770947474,59.95,35,35
3461,1,8,70,True,91.0,0.15355759157578824,164.5,35,35
3462,2,8,70,True,76.0,0.1403103689884041,258.40000000000003,35,35
3463,3,8,70,True,85.0,0.13775970679779628,38.650000000000006,35,35
3464,4,8,70,True,50.0,0.14978432871396716,,35,35
3465,5,8,70,True,83.0,0.1471691049822892,,35,35
3466,6,8,70,True,77.0,0.13466729054990567,,35,35
3467,7,8,70,True,90.0,0.16052496344838724,64.05,35,35
3468,8,8,70,True,84.0,0.15673760014400578,290.05,35,35
3469,9,8,70,True,49.0,0.0006619711433017461,171.55,0,70
3470,0,8,70,False,53.0,0.0009786157273189698,161.85000000000002,0,70
3471,1,8,70,False,99.0,0.19712684487493717,90.75,35,35
3472,2,8,70,False,99.0,0.1993916160747382,111.45,35,35
3473,3,8,70,False,99.0,0.20349254496120006,111.30000000000001,35,35
3474,4,8,70,False,97.0,0.19954931241397805,163.0,35,35
3475,5,8,70,False,99.0,0.20603631779178266,170.70000000000002,35,35
3476,6,8,70,False,98.0,0.19840907465438054,136.0,35,35
3477,7,8,70,False,99.0,0.2056490539549289,225.70000000000002,35,35
3478,8,8,70,False,99.0,0.198685668911479,133.70000000000002,35,35
3479,9,8,70,False,97.0,0.20515353613284656,97.80000000000001,35,35
3480,0,8,75,True,85.0,0.15778478980476468,,38,37
3481,1,8,75,True,84.0,0.14733120205876407,,38,37
3482,2,8,75,True,85.0,0.14916413356505973,,38,37
3483,3,8,75,True,88.0,0.15159023260094456,245.65,38,37
3484,4,8,75,True,84.0,0.14818208602297564,,38,37
3485,5,8,75,True,90.0,0.15480266122609043,283.15000000000003,38,37
3486,6,8,75,True,82.0,0.14748978065633786,,38,37
3487,7,8,75,True,55.0,0.014531143823837016,194.8,33,42
3488,8,8,75,True,78.0,0.13803338593938064,,38,37
3489,9,8,75,True,87.0,0.1482846589493783,294.7,38,37
3490,0,8,75,False,97.0,0.2044667583563253,90.5,37,38
3491,1,8,75,False,97.0,0.20033293287622667,202.60000000000002,37,38
3492,2,8,75,False,100.0,0.20284718347760936,171.65,37,38
3493,3,8,75,False,97.0,0.1938691257897406,101.35000000000001,37,38
3494,4,8,75,False,99.0,0.2059709730243301,102.35000000000001,38,37
3495,5,8,75,False,49.0,0.07044547065338222,147.65,38,37
3496,6,8,75,False,46.0,0.07088691028012971,101.85000000000001,75,0
3497,7,8,75,False,100.0,0.204231071554197,88.10000000000001,37,38
3498,8,8,75,False,100.0,0.2044210968708868,136.25,37,38
3499,9,8,75,False,98.0,0.20514403717940852,86.35000000000001,38,37
3500,0,8,80,True,84.0,0.1453713686059557,252.55,40,40
3501,1,8,80,True,78.0,0.14235595565523862,,41,39
3502,2,8,80,True,83.0,0.14171466859648837,215.20000000000002,40,40
3503,3,8,80,True,84.0,0.1336364796415415,100.9,40,40
3504,4,8,80,True,78.0,0.15245117422840912,,40,40
3505,5,8,80,True,89.0,0.1645206339310435,,40,40
3506,6,8,80,True,49.0,0.005862649633986427,86.0,39,41
3507,7,8,80,True,84.0,0.14882911065086502,,41,39
3508,8,8,80,True,81.0,0.15599886376765276,103.10000000000001,40,40
3509,9,8,80,True,83.0,0.14050117055657324,243.35000000000002,41,39
3510,0,8,80,False,99.0,0.22532337846165285,101.30000000000001,40,40
3511,1,8,80,False,99.0,0.219007581400457,137.8,40,40
3512,2,8,80,False,99.0,0.21557783477930645,93.25,40,40
3513,3,8,80,False,53.0,0.01567175872509877,301.6,80,0
3514,4,8,80,False,99.0,0.21248397980094866,132.15,40,40
3515,5,8,80,False,96.0,0.21197003651285984,131.75,40,40
3516,6,8,80,False,97.0,0.2116037320443213,68.5,40,40
3517,7,8,80,False,99.0,0.21399291032237747,169.55,40,40
3518,8,8,80,False,99.0,0.21639759914497245,213.85000000000002,40,40
3519,9,8,80,False,99.0,0.21676013752905574,30.650000000000002,40,40
3520,0,8,85,True,50.0,0.012016704652777464,,61,24
3521,1,8,85,True,74.0,0.098803928800052,,43,42
3522,2,8,85,True,41.0,0.03483746721702471,69.35000000000001,79,6
3523,3,8,85,True,51.0,0.0070995607066842575,149.35,3,82
3524,4,8,85,True,77.0,0.13214142072617036,17.75,44,41
3525,5,8,85,True,72.0,0.07004452816611291,192.85000000000002,43,42
3526,6,8,85,True,75.0,0.13875649812485724,,44,41
3527,7,8,85,True,63.0,0.01069826743764084,,72,13
3528,8,8,85,True,74.0,0.12182106262411752,271.5,44,41
3529,9,8,85,True,80.0,0.14216543750778304,237.10000000000002,44,41
3530,0,8,85,False,99.0,0.21350935751889033,91.05000000000001,42,43
3531,1,8,85,False,99.0,0.21763461878770587,179.75,42,43
3532,2,8,85,False,99.0,0.2176511532047628,123.25,42,43
3533,3,8,85,False,100.0,0.2213238348270897,96.45,42,43
3534,4,8,85,False,100.0,0.21635416494200646,92.0,42,43
3535,5,8,85,False,98.0,0.21574634289874806,69.0,42,43
3536,6,8,85,False,99.0,0.2178903008858765,98.95,42,43
3537,7,8,85,False,98.0,0.2172420298755888,79.9,42,43
3538,8,8,85,False,98.0,0.21770760275637938,75.10000000000001,42,43
3539,9,8,85,False,98.0,0.2144815829982601,141.5,42,43
3540,0,8,90,True,70.0,0.11138095990510134,284.55,47,43
3541,1,8,90,True,70.0,0.10045212419734499,102.5,48,42
3542,2,8,90,True,42.0,0.011648009710845798,119.80000000000001,16,74
3543,3,8,90,True,65.0,0.09256936136544945,290.40000000000003,48,42
3544,4,8,90,True,67.0,0.09144218711216226,82.55000000000001,46,44
3545,5,8,90,True,55.0,0.017353262803598394,,35,55
3546,6,8,90,True,68.0,0.1136771281511208,,45,45
3547,7,8,90,True,66.0,0.03715168601677387,245.3,47,43
3548,8,8,90,True,71.0,0.12370588196521487,173.10000000000002,46,44
3549,9,8,90,True,65.0,0.12338836670046488,280.3,46,44
3550,0,8,90,False,96.0,0.22701262418231113,67.35000000000001,47,43
3551,1,8,90,False,99.0,0.2201134687575253,145.75,45,45
3552,2,8,90,False,98.0,0.2334418686829733,172.45000000000002,46,44
3553,3,8,90,False,98.0,0.2233953121808615,195.5,47,43
3554,4,8,90,False,100.0,0.2263071305145706,169.70000000000002,45,45
3555,5,8,90,False,100.0,0.22902536984396302,89.80000000000001,46,44
3556,6,8,90,False,99.0,0.22669225719703293,,45,45
3557,7,8,90,False,96.0,0.24004585674865286,137.9,46,44
3558,8,8,90,False,97.0,0.23474054738690148,23.900000000000002,47,43
3559,9,8,90,False,99.0,0.22499620073353013,217.4,45,45
3560,0,8,95,True,60.0,0.10249333752703822,85.80000000000001,49,46
3561,1,8,95,True,43.0,0.019260190827150837,63.400000000000006,93,2
3562,2,8,95,True,61.0,0.009093792330900298,,4,91
3563,3,8,95,True,61.0,0.09194821098528777,266.1,50,45
3564,4,8,95,True,64.0,0.08334263000888009,163.85000000000002,50,45
3565,5,8,95,True,67.0,0.11570499701828534,,47,48
3566,6,8,95,True,64.0,0.10147535355540666,212.8,47,48
3567,7,8,95,True,71.0,0.13019456249658418,207.70000000000002,48,47
3568,8,8,95,True,55.0,0.09872487007982414,132.35,48,47
3569,9,8,95,True,66.0,0.051045218410848366,218.10000000000002,48,47
3570,0,8,95,False,94.0,0.2333334837645596,163.25,48,47
3571,1,8,95,False,85.0,0.23955833442089994,122.2,51,44
3572,2,8,95,False,97.0,0.2375860910893108,87.7,52,43
3573,3,8,95,False,78.0,0.23894439531692055,64.45,49,46
3574,4,8,95,False,92.0,0.24370821011791646,89.0,50,45
3575,5,8,95,False,95.0,0.23391764926873082,135.6,51,44
3576,6,8,95,False,49.0,0.15624850176095195,133.05,57,38
3577,7,8,95,False,99.0,0.2296040115926027,,52,43
3578,8,8,95,False,97.0,0.2323256165855569,242.95000000000002,50,45
3579,9,8,95,False,87.0,0.23310341086506325,71.9,50,45
3580,0,8,100,True,45.0,0.02087027878611422,,39,61
3581,1,8,100,True,47.0,0.01364647502700456,178.9,8,92
3582,2,8,100,True,48.0,0.008073557805867541,73.55,0,100
3583,3,8,100,True,48.0,0.02605615423439178,,21,79
3584,4,8,100,True,46.0,0.026353388724954848,,20,80
3585,5,8,100,True,44.0,0.022355006644263653,154.20000000000002,12,88
3586,6,8,100,True,46.0,0.011174218627808465,,1,99
3587,7,8,100,True,43.0,0.03560381264562822,27.8,17,83
3588,8,8,100,True,49.0,0.023606904200072148,,60,40
3589,9,8,100,True,40.0,0.011556390459754602,64.8,28,72
3590,0,8,100,False,33.0,0.046023056535351985,166.0,18,82
3591,1,8,100,False,44.0,0.031887490530812176,139.6,29,71
3592,2,8,100,False,52.0,0.011125160596847724,,100,0
3593,3,8,100,False,57.0,0.06625340900970418,113.55000000000001,63,37
3594,4,8,100,False,50.0,0.07858017680672069,,60,40
3595,5,8,100,False,50.0,0.044247713204808095,,53,47
3596,6,8,100,False,50.0,0.07143001607374998,,50,50
3597,7,8,100,False,50.0,0.0847940830598626,64.8,50,50
3598,8,8,100,False,45.0,0.11619290832128262,80.0,47,53
3599,9,8,100,False,49.0,0.10762545044142309,77.4,49,51
3600,0,9,5,True,53.0,0.0,15.0,0,0
3601,1,9,5,True,59.0,0.0,15.0,0,0
3602,2,9,5,True,55.0,0.0,15.0,0,0
3603,3,9,5,True,48.0,0.0,15.0,0,0
3604,4,9,5,True,54.0,0.0,15.0,0,0
3605,5,9,5,True,49.0,0.0,15.0,0,0
3606,6,9,5,True,54.0,0.0,15.0,0,0
3607,7,9,5,True,59.0,0.0,15.0,0,0
3608,8,9,5,True,50.0,0.0,15.0,0,0
3609,9,9,5,True,54.0,0.0,15.0,0,0
3610,0,9,5,False,61.0,0.0,15.0,0,0
3611,1,9,5,False,47.0,0.0,15.0,0,0
3612,2,9,5,False,51.0,0.0,15.0,0,0
3613,3,9,5,False,55.0,0.0,15.0,0,0
3614,4,9,5,False,49.0,0.0,15.0,0,0
3615,5,9,5,False,48.0,0.0,15.0,0,0
3616,6,9,5,False,54.0,0.0,15.0,0,0
3617,7,9,5,False,55.0,0.0,15.0,0,0
3618,8,9,5,False,54.0,0.0,15.0,0,0
3619,9,9,5,False,60.0,0.0,15.0,0,0
3620,0,9,10,True,52.0,0.0,15.0,0,0
3621,1,9,10,True,56.0,0.0,15.0,0,0
3622,2,9,10,True,54.0,0.0,15.0,0,0
3623,3,9,10,True,57.0,0.0,15.0,0,0
3624,4,9,10,True,60.0,0.0,15.0,0,0
3625,5,9,10,True,56.0,0.0,15.0,0,0
3626,6,9,10,True,59.0,0.0,15.0,0,0
3627,7,9,10,True,50.0,0.0,15.0,0,0
3628,8,9,10,True,62.0,0.0,15.0,0,0
3629,9,9,10,True,57.0,0.0,15.0,0,0
3630,0,9,10,False,58.0,0.0,15.0,0,0
3631,1,9,10,False,51.0,0.0,15.0,0,0
3632,2,9,10,False,63.0,0.0,15.0,0,0
3633,3,9,10,False,51.0,0.0,15.0,0,0
3634,4,9,10,False,60.0,0.0,15.0,0,0
3635,5,9,10,False,49.0,0.0,15.0,0,0
3636,6,9,10,False,54.0,0.0,15.0,0,0
3637,7,9,10,False,58.0,0.0,15.0,0,0
3638,8,9,10,False,53.0,0.0,15.0,0,0
3639,9,9,10,False,49.0,0.0,15.0,0,0
3640,0,9,15,True,49.0,0.0,15.0,0,0
3641,1,9,15,True,59.0,0.0,15.0,0,0
3642,2,9,15,True,53.0,0.0,15.0,0,0
3643,3,9,15,True,54.0,0.0,15.0,0,0
3644,4,9,15,True,55.0,0.0,15.0,0,0
3645,5,9,15,True,45.0,0.0,15.0,0,0
3646,6,9,15,True,58.0,0.0,15.0,0,0
3647,7,9,15,True,52.0,0.0,15.0,0,0
3648,8,9,15,True,57.0,0.0,15.0,0,0
3649,9,9,15,True,51.0,0.0,15.0,0,0
3650,0,9,15,False,50.0,0.0,15.0,0,0
3651,1,9,15,False,53.0,0.0,15.0,0,0
3652,2,9,15,False,56.0,0.0,15.0,0,0
3653,3,9,15,False,55.0,0.0,15.0,0,0
3654,4,9,15,False,57.0,0.0,15.0,0,0
3655,5,9,15,False,56.0,0.0,15.0,0,0
3656,6,9,15,False,53.0,0.0,15.0,0,0
3657,7,9,15,False,45.0,0.0,15.0,0,0
3658,8,9,15,False,58.0,0.0,15.0,0,0
3659,9,9,15,False,59.0,0.0,15.0,0,0
3660,0,9,20,True,59.0,0.0,15.0,0,0
3661,1,9,20,True,51.0,0.0,15.0,0,0
3662,2,9,20,True,55.0,0.0,15.0,0,0
3663,3,9,20,True,53.0,0.0,15.0,0,0
3664,4,9,20,True,49.0,0.0,15.0,0,0
3665,5,9,20,True,56.0,0.0,15.0,0,0
3666,6,9,20,True,59.0,0.0,15.0,0,0
3667,7,9,20,True,48.0,0.0,15.0,0,0
3668,8,9,20,True,54.0,0.0,15.0,0,0
3669,9,9,20,True,48.0,0.0,15.0,0,0
3670,0,9,20,False,58.0,0.0,15.0,0,0
3671,1,9,20,False,50.0,0.0,15.0,0,0
3672,2,9,20,False,58.0,0.0,15.0,0,0
3673,3,9,20,False,55.0,0.0,15.0,0,0
3674,4,9,20,False,51.0,0.0,15.0,0,0
3675,5,9,20,False,48.0,0.0,15.0,0,0
3676,6,9,20,False,48.0,0.0,15.0,0,0
3677,7,9,20,False,59.0,0.0,15.0,0,0
3678,8,9,20,False,53.0,0.0,15.0,0,0
3679,9,9,20,False,50.0,0.0,15.0,0,0
3680,0,9,25,True,56.0,0.0,15.0,0,0
3681,1,9,25,True,54.0,0.0,15.0,0,0
3682,2,9,25,True,55.0,0.0,15.0,0,0
3683,3,9,25,True,42.0,0.0,15.0,0,0
3684,4,9,25,True,52.0,0.0,15.0,0,0
3685,5,9,25,True,48.0,0.0,15.0,0,0
3686,6,9,25,True,51.0,0.0,15.0,0,0
3687,7,9,25,True,58.0,0.0,15.0,0,0
3688,8,9,25,True,48.0,0.0,15.0,0,0
3689,9,9,25,True,54.0,0.0,15.0,0,0
3690,0,9,25,False,100.0,0.0862427881892661,174.0,12,13
3691,1,9,25,False,98.0,0.0744503754861721,59.650000000000006,12,13
3692,2,9,25,False,99.0,0.0753301129996287,77.45,12,13
3693,3,9,25,False,99.0,0.0738249860797942,106.7,12,13
3694,4,9,25,False,100.0,0.07949987999832693,75.05,12,13
3695,5,9,25,False,99.0,0.07672650135692541,72.8,12,13
3696,6,9,25,False,99.0,0.07632123875421687,71.25,12,13
3697,7,9,25,False,99.0,0.07537228952233718,92.30000000000001,12,13
3698,8,9,25,False,99.0,0.07757980682213624,84.45,14,11
3699,9,9,25,False,98.0,0.07782875161590987,86.95,12,13
3700,0,9,30,True,57.0,0.0,15.0,0,0
3701,1,9,30,True,56.0,0.0,15.0,0,0
3702,2,9,30,True,58.0,0.0,15.0,0,0
3703,3,9,30,True,53.0,0.0,15.0,0,0
3704,4,9,30,True,53.0,0.0,15.0,0,0
3705,5,9,30,True,56.0,0.0,15.0,0,0
3706,6,9,30,True,55.0,0.0,15.0,0,0
3707,7,9,30,True,53.0,0.0,15.0,0,0
3708,8,9,30,True,57.0,0.0,15.0,0,0
3709,9,9,30,True,61.0,0.0,15.0,0,0
3710,0,9,30,False,99.0,0.09903270102943586,121.85000000000001,15,15
3711,1,9,30,False,99.0,0.1064129764116226,123.0,15,15
3712,2,9,30,False,98.0,0.10435408283602152,132.15,15,15
3713,3,9,30,False,100.0,0.10191988063313163,163.9,15,15
3714,4,9,30,False,99.0,0.10360031611681156,103.45,15,15
3715,5,9,30,False,98.0,0.10597031123854231,152.15,15,15
3716,6,9,30,False,100.0,0.10604357962756719,61.800000000000004,15,15
3717,7,9,30,False,97.0,0.10343152192132282,134.3,15,15
3718,8,9,30,False,98.0,0.10332223481350482,54.2,15,15
3719,9,9,30,False,99.0,0.10938760783985674,116.55000000000001,15,15
3720,0,9,35,True,55.0,0.0,15.0,0,0
3721,1,9,35,True,54.0,0.0,15.0,0,0
3722,2,9,35,True,60.0,0.0,15.0,0,0
3723,3,9,35,True,61.0,0.0,15.0,0,0
3724,4,9,35,True,55.0,0.0,15.0,0,0
3725,5,9,35,True,55.0,0.0,15.0,0,0
3726,6,9,35,True,54.0,0.0,15.0,0,0
3727,7,9,35,True,53.0,0.0,15.0,0,0
3728,8,9,35,True,58.0,0.0,15.0,0,0
3729,9,9,35,True,49.0,0.0,15.0,0,0
3730,0,9,35,False,100.0,0.12286419867492461,50.900000000000006,17,18
3731,1,9,35,False,99.0,0.11542014816917001,138.25,17,18
3732,2,9,35,False,98.0,0.11993398145928484,42.95,17,18
3733,3,9,35,False,100.0,0.12020031242743211,98.60000000000001,17,18
3734,4,9,35,False,100.0,0.1202804542979136,134.25,17,18
3735,5,9,35,False,100.0,0.12664441696877357,107.55000000000001,17,18
3736,6,9,35,False,100.0,0.13409073786354095,166.05,17,18
3737,7,9,35,False,99.0,0.11612009989713405,97.10000000000001,17,18
3738,8,9,35,False,100.0,0.12130634292096004,114.9,17,18
3739,9,9,35,False,98.0,0.11640929001105656,133.35,17,18
3740,0,9,40,True,51.0,0.0,15.0,0,0
3741,1,9,40,True,53.0,0.0,15.0,0,0
3742,2,9,40,True,49.0,0.0,15.0,0,0
3743,3,9,40,True,54.0,0.0,15.0,0,0
3744,4,9,40,True,59.0,0.0,15.0,0,0
3745,5,9,40,True,45.0,0.0,15.0,0,0
3746,6,9,40,True,53.0,0.0,15.0,0,0
3747,7,9,40,True,63.0,0.0,15.0,0,0
3748,8,9,40,True,54.0,0.0,15.0,0,0
3749,9,9,40,True,57.0,0.0,15.0,0,0
3750,0,9,40,False,100.0,0.17955020677311112,98.25,20,20
3751,1,9,40,False,99.0,0.136504240730329,109.0,20,20
3752,2,9,40,False,100.0,0.16751725318415453,94.30000000000001,20,20
3753,3,9,40,False,100.0,0.16043343766664594,131.3,20,20
3754,4,9,40,False,99.0,0.1362717574629541,84.4,20,20
3755,5,9,40,False,100.0,0.16945434099927145,105.95,20,20
3756,6,9,40,False,98.0,0.13781392040203747,102.80000000000001,20,20
3757,7,9,40,False,100.0,0.1469253903811047,132.8,20,20
3758,8,9,40,False,100.0,0.15593775172648008,133.95000000000002,20,20
3759,9,9,40,False,96.0,0.1350924229372848,145.70000000000002,20,20
3760,0,9,45,True,52.0,8.843494514975992e-06,272.35,41,4
3761,1,9,45,True,48.0,8.102675067442557e-05,,16,29
3762,2,9,45,True,54.0,0.00011611565358343434,224.85000000000002,30,15
3763,3,9,45,True,60.0,0.00021019400252801247,,24,21
3764,4,9,45,True,57.0,8.593812555622548e-06,,15,30
3765,5,9,45,True,59.0,2.0558231449593603e-05,,20,25
3766,6,9,45,True,50.0,6.822161478849667e-06,114.35000000000001,26,19
3767,7,9,45,True,47.0,4.730058815206549e-05,120.80000000000001,18,27
3768,8,9,45,True,65.0,2.3156867639740544e-05,192.25,12,33
3769,9,9,45,True,53.0,4.725514713380684e-05,17.85,27,18
3770,0,9,45,False,100.0,0.22374836708289597,65.8,22,23
